Num_Acc,an,mois,jour,hrmn,lum,agg,int,atm,col,com,lat,long,dep,catr,circ,nbv,vosp,prof,plan,lartpc,larrout,surf,infra,situ,env1,killed
201600009028,16,5,20,1445,1,1,1,1,6,343,4417763,445230,300,3,2,1,0,1,1,0,0,1,0,1,0,1
201600009029,16,6,10,1700,1,1,1,1,3,299,4402323,446165,300,3,2,2,0,1,1,0,60,1,0,1,0,0
201600009030,16,7,1,2330,3,1,1,1,6,295,4403460,444732,300,3,2,1,0,0,3,0,53,1,5,3,99,1
201600009031,16,9,7,2315,3,1,1,1,6,41,4396943,439014,300,3,2,2,0,0,3,60,65,1,0,1,0,1
201600009032,16,9,30,1945,2,2,1,1,7,334,4402781,441681,300,4,2,1,0,1,1,0,0,1,0,1,0,0
201600009033,16,10,10,1745,1,2,1,1,1,334,4401084,441052,300,3,2,2,0,0,1,0,0,1,5,1,0,0
201600009034,16,10,26,1130,1,1,2,2,3,334,4404599,440508,300,3,2,2,0,1,1,0,64,2,0,0,99,0
201600009035,16,10,31,1830,3,1,1,1,6,334,4404099,440704,300,3,2,2,0,1,1,0,60,1,0,1,0,0
201600009036,16,12,9,1630,1,2,3,1,3,334,4402758,442158,300,4,2,0,0,1,1,0,46,1,0,1,0,0
201600009037,16,12,18,1600,1,2,2,1,1,334,4400866,441457,300,3,2,1,0,0,0,0,70,0,0,0,0,0
201600009038,16,1,18,1130,1,2,1,1,5,288,4419661,462458,300,2,2,2,0,2,1,0,75,1,0,1,99,0
201600009039,16,2,25,945,1,1,1,1,1,290,4427425,460337,300,3,2,2,0,1,1,0,55,1,0,1,0,0
201600009040,16,5,12,1915,1,1,1,1,1,96,4421162,449460,300,3,2,2,0,0,3,0,50,1,0,1,99,0
201600009041,16,5,21,2015,1,1,1,1,1,226,4421785,466416,300,3,2,2,0,2,1,0,50,1,0,1,99,0
201600009042,16,7,15,1745,1,2,1,1,2,202,4427347,462817,300,3,2,0,0,1,1,0,61,1,0,1,99,0
201600009043,16,7,20,1615,1,1,1,1,6,230,4422901,446229,300,3,2,2,0,1,2,0,64,1,0,3,99,1
201600009044,16,8,6,1400,1,1,1,1,2,202,4427565,462541,300,3,2,2,0,0,1,10,0,1,0,1,0,0
201600009045,16,9,23,1415,1,1,1,1,6,273,4429501,456303,300,3,2,0,0,1,1,0,28,1,0,3,0,1
201600009046,16,10,23,530,3,1,1,3,7,256,4418968,455579,300,3,2,0,0,1,3,0,62,3,0,3,99,1
201600009047,16,11,1,2045,3,1,1,1,6,273,4428612,457182,300,3,2,1,0,0,2,0,43,1,0,1,99,0
201600009048,16,1,5,45,4,1,1,1,6,179,4385977,457547,300,3,2,0,0,0,1,0,0,2,0,1,0,0
201600009049,16,4,3,1500,1,1,1,3,3,89,4385826,459442,300,3,2,2,0,1,1,0,52,2,0,1,99,1
201600009050,16,4,8,900,1,1,1,1,1,212,4393951,458531,300,3,2,0,0,1,1,0,0,1,0,1,0,0
201600009051,16,5,11,1215,1,1,1,2,1,328,4390545,462226,300,3,2,1,0,1,3,58,0,2,0,1,0,0
201600009054,16,7,8,330,3,1,1,1,6,179,4387875,462341,300,3,3,2,0,1,1,0,60,1,0,3,99,0
201600009055,16,7,28,1845,1,1,1,1,1,166,4389702,457222,300,3,2,0,0,1,1,0,56,1,0,1,0,1
201600009057,16,2,2,1500,1,1,1,1,3,209,4397694,474140,300,3,0,2,0,1,1,0,0,1,0,1,99,0
201600009058,16,2,24,730,2,1,1,1,5,221,4403532,473090,300,2,2,2,0,1,3,0,72,1,0,1,99,1
201600009059,16,3,5,1115,1,1,1,1,6,254,4406215,473103,300,3,2,2,0,1,1,0,60,1,0,1,99,0
201600009060,16,3,22,2030,3,1,1,1,6,221,4403872,478885,300,3,2,2,0,0,2,0,63,1,0,0,99,0
201600009061,16,4,20,815,1,1,1,1,5,315,4394943,470120,300,2,0,2,0,1,1,72,0,1,0,1,99,0
201600009062,16,6,10,1445,1,1,1,1,1,315,4395051,470864,300,2,2,1,0,1,1,0,60,1,0,1,99,0
201600009063,16,7,6,1915,1,1,1,1,6,178,4407530,475758,300,3,2,2,0,1,2,0,80,1,0,1,99,0
201600009064,16,7,27,1845,2,1,1,7,7,326,4399098,471477,300,3,2,2,0,0,2,0,75,1,0,0,99,0
201600009065,16,8,15,1900,1,2,1,1,6,278,4405545,470119,300,4,1,0,0,1,2,30,0,9,0,1,0,0
201600009066,16,8,23,2330,3,1,1,1,7,278,4405400,471211,300,2,2,1,0,1,1,0,65,1,0,1,99,0
201600009067,16,8,29,1600,1,1,1,1,1,312,4400557,481063,300,3,2,2,0,1,2,0,63,1,0,1,99,1
201600009069,16,9,16,1600,1,2,1,1,6,221,4405248,477652,300,3,1,1,3,1,1,35,0,1,6,1,99,0
201600009070,16,9,24,2000,2,1,1,1,6,315,4395170,471188,300,2,3,2,0,0,2,0,0,1,5,3,99,1
201600009071,16,9,25,1930,2,1,1,1,2,278,4406186,470866,300,2,2,1,0,1,1,0,60,1,0,1,99,0
201600009072,16,2,19,2000,3,1,1,1,7,61,4393445,426227,300,3,2,0,0,0,1,0,0,1,0,0,0,0
201600009073,16,3,10,1645,1,1,1,1,1,228,4393225,438518,300,3,2,0,0,0,4,0,0,1,0,1,99,1
201600009074,16,5,4,1145,1,1,1,1,6,182,4385672,415571,300,3,2,2,0,1,1,0,70,1,0,3,99,0
201600009075,16,6,1,1630,1,1,1,1,3,228,4394135,437795,300,3,2,2,0,1,1,0,0,1,0,1,99,0
201600009076,16,6,4,1715,1,1,1,1,2,182,4385468,415381,300,3,2,1,0,4,4,0,0,2,0,1,0,0
201600009077,16,6,21,2115,2,1,1,1,3,182,4385557,417895,300,3,2,0,0,1,1,0,70,1,5,1,0,1
201600009078,16,6,29,745,1,1,1,1,6,61,4394536,426443,300,3,2,2,0,1,2,0,0,1,0,3,99,0
201600009079,16,7,3,1645,1,1,1,1,7,354,4394286,414716,300,3,2,2,0,2,2,0,0,9,0,1,99,0
201600009080,16,7,19,2030,1,2,1,1,6,281,4388575,418905,300,3,2,2,0,1,1,0,42,1,0,1,99,1
201600009081,16,7,23,1745,1,1,1,8,1,102,4393190,428393,300,3,2,2,0,0,1,0,65,1,0,1,0,0
201600009082,16,7,22,1730,1,1,1,1,4,126,4399229,432899,300,3,2,2,0,1,1,0,85,1,0,1,99,0
201600009083,16,7,29,1300,1,1,1,1,3,182,4385468,415381,300,3,2,0,0,1,1,0,85,1,0,1,99,0
201600009084,16,8,20,1745,1,1,1,9,3,102,4392110,428084,300,3,2,0,0,0,3,0,0,0,0,1,0,1
201600009085,16,9,18,1930,2,1,1,1,1,181,4389362,410022,300,3,2,0,0,1,1,0,55,1,0,1,0,0
201600009086,16,10,15,1800,1,1,1,1,3,88,4386766,410214,300,3,2,2,0,0,1,0,0,1,0,1,0,0
201600009087,16,10,19,1245,1,1,1,1,2,61,4394841,424758,300,2,3,4,0,1,1,0,0,1,0,1,99,0
201600009088,16,11,11,1445,1,1,1,1,1,193,4386500,421443,300,3,2,0,0,1,4,0,0,1,0,1,99,0
201600009089,16,11,22,645,2,1,1,8,1,88,4385024,409558,300,3,2,2,0,1,4,0,0,2,0,1,0,0
201600009090,16,12,4,630,2,1,1,1,6,184,4397771,423921,300,4,0,0,0,0,1,0,35,2,0,3,0,1
201600009091,16,12,4,1745,4,1,1,1,6,281,4390133,420683,300,3,2,2,0,1,3,0,54,1,0,3,0,0
201600009092,16,3,26,1900,1,1,1,1,1,154,4401670,362035,300,3,2,2,0,0,2,0,56,1,0,1,0,0
201600009093,16,6,9,1300,1,1,1,1,6,229,4401096,367976,300,3,2,2,0,1,2,0,63,1,0,1,99,0
201600009095,16,7,26,1215,1,1,1,1,3,283,4402568,373324,300,3,2,2,0,0,2,0,42,1,0,0,99,0
201600009096,16,8,3,1700,1,1,1,7,1,26,4397902,359878,300,3,2,0,0,1,1,0,100,1,3,1,99,0
201600009097,16,9,18,1530,1,1,1,1,1,339,4408391,358109,300,3,2,0,0,2,2,70,0,1,0,1,0,0
201600009098,16,9,29,1815,1,1,1,1,6,26,4397648,359630,300,3,2,0,0,0,1,0,97,1,0,0,0,0
201600009099,16,11,16,1900,1,1,1,1,6,272,4398244,369141,300,3,2,2,0,1,2,0,72,1,0,3,99,1
201600009100,16,11,17,1445,1,1,1,1,6,272,4396823,369247,300,3,2,2,0,1,0,0,72,1,0,3,0,0
201600009101,16,5,14,1230,1,1,1,1,1,87,4403359,382231,300,3,2,0,0,2,0,0,0,1,0,1,0,0
201600009102,16,9,21,1215,1,2,1,1,3,172,4400031,388631,300,3,2,0,0,2,1,0,60,1,0,1,0,0
201600009103,16,2,14,845,1,1,1,8,1,2,4395329,410067,300,3,2,0,0,2,2,0,69,2,0,1,0,0
201600009104,16,5,30,1845,1,1,1,1,6,210,4393044,397924,300,3,2,0,0,1,1,0,52,1,2,3,99,0
201600009105,16,7,2,2245,3,1,1,1,6,311,4393132,397892,300,3,2,2,0,0,2,0,66,1,0,1,0,1
201600009106,16,8,28,45,3,1,1,1,7,150,4393620,400914,300,3,2,1,0,0,2,0,57,1,0,0,99,1
201600009107,16,9,6,1630,1,1,1,1,3,349,4387709,407327,300,3,2,0,0,0,2,0,67,1,2,3,0,0
201600009108,16,11,22,1700,2,1,1,2,5,150,4393729,400129,300,3,2,0,0,0,1,56,0,2,0,1,99,1
201600009110,16,7,7,1815,1,1,1,1,7,86,4460499,389570,480,4,2,2,0,0,1,0,60,1,0,1,0,0
201600009114,16,6,27,1500,1,1,4,1,3,119,4453500,390500,480,4,2,2,0,1,3,0,40,1,0,1,0,0
201600009115,16,8,8,1430,1,1,1,1,1,198,4445600,393400,480,3,2,2,0,2,3,0,59,1,0,1,0,0
201600009116,16,9,10,1415,1,1,1,1,7,198,4443100,396500,480,3,0,2,0,1,2,0,56,1,0,3,0,0
201600009130,16,12,6,1245,1,2,1,1,6,92,4455463,329268,480,4,2,2,0,2,1,0,75,1,6,1,3,0
201600009132,16,9,25,930,3,1,1,1,6,89,4487600,335500,480,3,2,2,0,2,4,0,49,1,0,3,0,0
201600009133,16,10,25,1800,1,1,1,1,2,177,4482600,330400,480,3,2,2,0,0,1,68,0,1,0,1,0,0
201600009135,16,3,15,1030,1,2,1,1,1,140,4482100,325100,480,3,2,2,0,1,1,0,0,1,0,1,99,0
201600009137,16,1,12,1615,1,2,1,1,6,37,4270460,300481,660,4,0,0,0,0,0,0,92,0,0,0,0,1
201600009138,16,5,18,745,1,2,1,1,6,37,4270596,299856,660,4,2,2,0,1,1,0,0,1,0,1,3,0
201600009139,16,7,18,1345,1,2,1,1,1,37,4268851,303181,660,4,2,2,0,1,1,0,0,1,0,1,99,0
201600009140,16,5,31,800,1,1,1,1,1,37,4267130,303299,660,3,2,2,0,0,1,0,0,1,0,1,0,0
201600009142,16,8,20,730,1,2,1,1,2,37,4269784,303084,660,4,3,0,1,1,1,0,0,1,0,1,99,0
201600009146,16,12,11,945,1,2,6,1,6,37,4269712,302963,660,4,2,2,0,1,1,0,0,1,0,1,99,0
201600009148,16,3,23,1430,1,2,1,1,6,227,4263742,291858,660,3,2,0,0,0,1,16,85,1,0,1,0,0
201600009149,16,6,27,1130,1,2,1,1,1,11,4260570,289157,660,9,2,0,0,0,0,0,0,1,0,1,0,0
201600009156,16,9,20,1645,1,2,2,1,1,108,4269236,269379,660,4,1,1,0,1,0,35,0,1,0,1,99,0
201600009158,16,1,7,1600,1,1,1,1,3,164,4276722,287131,660,4,2,0,0,0,0,0,0,0,0,0,0,0
201600009161,16,3,20,1930,5,2,6,1,4,164,4276858,287176,660,4,2,1,0,0,0,0,0,1,0,1,99,0
201600009162,16,7,18,1700,1,2,1,1,7,190,4282682,291785,660,3,2,0,0,1,1,0,0,1,0,1,0,0
201600009163,16,7,21,1815,1,1,1,1,6,164,4277416,290726,660,6,0,0,0,0,0,0,0,1,0,1,99,0
201600009166,16,3,21,1945,5,2,1,1,6,171,4260576,303473,660,4,2,2,0,0,3,0,75,1,6,3,0,1
201600009167,16,6,21,2145,2,1,1,7,6,171,4260764,298363,660,4,2,2,0,1,4,0,40,1,2,3,0,0
201600009168,16,9,6,1545,1,2,1,1,6,171,4262643,303525,660,4,2,2,0,1,1,0,97,1,5,1,0,0
201600009169,16,3,31,1745,1,2,1,1,1,17,4280800,303300,660,4,2,2,0,1,3,0,60,1,0,1,0,0
201600009172,16,7,20,2015,1,2,1,1,3,17,4279049,303742,660,4,1,2,0,1,1,0,0,1,0,1,0,0
201600009174,16,9,12,700,2,2,1,1,3,176,4278447,296650,660,4,0,0,0,1,1,0,50,1,0,1,0,0
201600009175,16,2,21,1715,1,2,1,1,1,145,4262243,281852,660,4,2,2,0,1,1,0,60,1,0,1,3,0
201600009179,16,6,9,1700,1,2,1,1,2,170,4261720,274902,660,3,2,2,0,2,1,0,0,1,0,1,0,0
201600009186,16,1,4,1730,4,2,1,8,6,49,4248432,275872,660,3,2,2,0,1,1,0,78,2,0,1,0,0
201600009189,16,6,17,915,1,1,1,1,6,49,4250008,275317,660,4,2,2,0,1,1,0,45,3,0,1,99,0
201600009191,16,12,2,1900,5,2,1,1,7,3,4247572,267486,660,3,2,1,0,1,1,0,78,1,0,1,99,0
201600009192,16,4,1,1345,1,2,1,1,1,8,4255954,304136,660,9,2,0,0,0,1,0,75,1,0,1,0,0
201600009194,16,6,23,1930,1,2,1,1,6,8,4254308,304875,660,4,1,1,1,1,1,0,62,1,0,1,99,0
201600009195,16,9,5,2300,3,2,1,2,1,8,4255782,300788,660,4,2,2,0,1,1,0,65,1,0,1,99,0
201600009199,16,4,16,1500,1,2,1,1,2,175,4254498,292897,660,4,2,0,0,1,1,0,64,1,0,1,99,1
201600009201,16,8,19,1615,1,1,1,1,3,115,4254127,288647,660,4,2,0,0,1,1,0,60,1,0,1,99,0
201600009202,16,10,6,145,3,1,1,1,6,175,4260796,281534,660,4,2,2,0,1,1,0,60,1,0,1,0,1
201600009206,16,7,16,1715,1,2,6,7,6,24,4253283,284032,660,4,3,2,0,1,1,0,0,1,6,1,99,1
201600009215,16,7,13,1500,1,2,1,1,1,16,4248387,313100,660,3,2,0,0,1,1,0,0,1,0,1,0,0
201600009221,16,6,28,1130,1,1,1,1,5,149,4268634,290365,660,2,2,0,0,1,1,0,60,1,0,1,99,0
201600009222,16,2,5,1100,1,2,1,1,6,25,4243334,194528,660,2,2,2,0,1,1,0,70,1,0,1,99,0
201600009229,16,6,19,1445,1,1,1,1,1,103,4264398,249302,660,2,2,0,0,2,1,59,0,1,0,1,0,0
201600009231,16,12,13,2300,5,2,1,1,6,88,4267472,262580,660,3,2,0,0,1,1,0,0,1,0,1,99,0
201600009232,16,6,12,630,1,2,1,1,6,228,4188239,880902,201,4,2,1,0,0,1,0,30,1,0,4,99,0
201600009235,16,5,5,430,3,1,1,1,6,271,4197526,882524,201,2,2,2,0,1,1,74,0,1,0,3,0,1
201600009237,16,8,10,915,1,1,1,1,1,271,4195877,880477,201,2,2,2,0,1,1,0,75,1,0,1,0,0
201600009238,16,8,13,1745,1,1,1,1,1,271,4200000,883800,201,3,2,2,0,1,3,0,66,1,0,1,0,0
201600009239,16,8,25,1130,1,1,1,1,2,6,4199100,877300,201,3,2,2,0,1,1,0,70,1,0,1,99,0
201600009240,16,8,26,1100,1,1,1,1,3,271,4195762,880134,201,9,2,2,0,1,1,0,0,1,0,1,99,0
201600009241,16,8,30,915,1,2,1,1,3,271,4195270,878620,201,2,2,2,0,0,1,0,92,1,0,1,0,0
201600009245,16,9,17,2015,3,1,1,2,1,6,4196071,872708,201,3,2,0,0,1,3,0,70,2,0,1,0,0
201600009246,16,9,29,1315,1,1,1,1,2,17,4200117,875662,201,3,2,0,0,0,1,0,75,1,5,1,0,0
201600009247,16,2,16,1430,1,2,1,1,1,41,4138726,915781,201,4,1,2,0,2,1,0,0,1,0,1,0,0
201600009248,16,3,7,1645,1,1,1,1,6,114,4152000,915600,201,3,2,2,0,1,1,0,65,1,0,1,0,0
201600009251,16,6,3,2330,3,1,1,1,3,41,4146200,921800,201,2,2,2,0,1,1,0,50,1,0,3,0,0
201600009252,16,6,8,1300,1,2,1,1,2,215,4150100,904700,201,2,2,2,0,1,1,0,70,1,0,1,0,0
201600009253,16,6,29,1015,1,2,1,1,3,41,4140100,916600,201,2,2,2,0,2,4,0,60,1,0,1,0,0
201600009255,16,9,5,1615,1,1,1,1,3,41,4141000,917200,201,2,2,0,0,1,1,0,57,1,0,3,99,0
201600009256,16,9,4,900,1,1,1,1,1,163,4150273,901354,201,2,2,2,0,4,3,0,50,1,0,1,99,0
201600009257,16,9,11,845,1,1,1,1,3,41,4140168,920460,201,3,2,2,0,1,1,0,70,1,0,1,0,0
201600009258,16,9,20,1015,1,2,1,1,3,41,4139055,916506,201,2,2,0,0,0,1,0,60,1,0,1,99,0
201600009259,16,1,25,730,1,2,1,1,1,247,4156251,927308,201,2,0,0,0,0,0,0,50,0,0,0,0,0
201600009260,16,3,2,945,1,1,1,1,1,247,4162309,928545,201,2,2,2,0,2,2,0,79,1,0,1,99,0
201600009261,16,3,18,1130,1,2,1,1,2,247,4159693,926656,201,2,3,2,0,2,0,0,0,1,0,1,0,0
201600009262,16,5,8,1800,1,1,1,1,6,247,4163414,929441,201,2,0,0,0,0,2,0,0,1,0,3,0,0
201600009263,16,5,21,1115,1,1,1,1,6,247,4165248,920228,201,3,2,2,0,0,2,0,50,1,0,1,99,0
201600009264,16,8,3,1330,1,2,1,1,7,247,4158431,927398,201,4,1,0,0,2,1,0,0,1,0,1,99,0
201600009265,16,8,8,930,1,1,1,1,1,247,4155317,928432,201,4,2,0,0,0,1,0,0,1,0,1,99,0
201600009266,16,8,8,1030,1,1,1,1,1,247,4158501,926362,201,2,2,0,0,0,1,0,0,1,0,1,99,0
201600009267,16,8,10,600,2,1,1,1,3,247,4156770,927372,201,2,2,0,0,0,1,0,71,1,0,1,99,0
201600009268,16,8,12,700,2,2,1,1,1,247,4161542,928014,201,2,2,0,0,1,3,0,85,0,0,1,99,0
201600009269,16,9,20,1615,1,1,1,1,1,247,4161630,925977,201,3,2,2,0,0,0,0,0,1,0,1,0,1
201600009270,16,9,15,2215,3,1,1,8,1,362,4166755,931000,201,2,2,0,0,1,1,0,70,1,0,1,99,0
201600009271,16,10,14,2100,5,2,3,1,5,247,4156252,927309,201,2,2,2,0,1,0,0,10,1,0,0,0,0
201600009272,16,10,16,1135,1,1,1,1,7,247,4162435,929747,201,3,2,2,0,2,1,0,0,1,0,1,99,0
201600009273,16,11,8,1648,1,2,1,1,3,247,4160971,927873,201,2,2,2,0,1,1,0,75,1,0,1,99,0
201600009274,16,11,14,1730,5,2,1,2,2,247,4160941,927855,201,2,2,2,0,1,1,0,75,2,0,1,99,0
201600009275,16,11,17,630,2,2,3,2,2,247,4156250,927307,201,2,2,2,0,2,0,0,20,1,0,0,0,0
201600009276,16,11,26,1525,1,2,3,1,1,247,4160065,927824,201,3,2,2,0,1,0,7,10,1,0,0,0,0
201600009277,16,11,27,1020,1,2,3,1,3,247,4158450,928095,201,3,2,2,0,2,0,0,10,1,0,0,0,0
201600009278,16,12,18,530,5,2,6,1,6,247,4160176,927850,201,3,2,2,0,1,0,0,15,4,0,0,0,0
201600009279,16,7,31,1945,1,2,1,1,3,269,4185921,939653,201,2,2,0,0,1,1,80,0,1,0,1,0,0
201600009282,16,2,28,1630,1,1,1,3,6,272,4162500,896700,201,2,2,2,0,2,2,0,70,2,0,1,0,0
201600009294,16,8,12,930,1,2,9,1,3,148,4255006,946256,202,3,2,0,0,1,1,0,60,1,0,1,0,0
201600009296,16,9,1,1945,1,2,1,1,5,42,4256443,945193,202,3,2,2,0,2,1,60,0,1,0,1,99,0
201600009297,16,9,2,115,4,1,1,1,2,42,4257996,943988,202,2,3,0,0,1,1,0,75,1,0,1,0,0
201600009305,16,12,4,1330,1,1,1,1,7,355,4251795,939418,202,2,2,2,0,2,3,0,70,0,0,1,99,0
201600009306,16,12,30,1145,1,1,1,1,1,42,4256422,952053,202,4,0,2,1,0,3,0,70,1,0,1,99,0
201600009311,16,9,13,1030,1,1,1,1,3,43,4276563,946893,202,3,2,2,0,1,3,0,60,1,0,1,0,0
201600009312,16,12,5,730,2,2,1,1,3,309,4274690,946334,202,3,2,0,0,0,1,65,0,2,0,1,99,0
201600009317,16,4,24,930,1,1,1,1,7,205,4269100,937600,202,3,2,0,0,2,3,0,0,1,0,3,99,1
201600009326,16,7,28,1845,1,2,1,1,3,298,4267448,930086,202,3,2,2,0,1,1,0,0,1,0,1,99,0
201600009328,16,9,23,1100,1,1,1,7,3,172,4256065,931325,202,4,2,2,0,2,2,0,0,1,0,1,99,0
201600009329,16,10,3,1130,1,2,1,1,6,298,4267963,930181,202,6,0,0,0,1,0,0,0,1,0,1,0,0
201600009333,16,8,30,1845,1,1,1,2,1,50,4298100,838100,202,3,2,0,0,0,0,60,60,2,0,1,0,0
201600009334,16,9,14,1000,1,2,1,1,5,50,4255320,878969,202,2,2,2,0,1,1,0,60,1,0,1,0,0
201600009335,16,10,16,1730,1,1,1,1,6,49,4246389,875431,202,3,2,2,0,2,3,0,60,1,0,1,0,0
201600009340,16,11,19,915,1,1,1,1,3,199,4264983,908965,202,2,2,2,0,2,2,0,63,2,0,1,99,1
201600009342,16,11,23,1815,3,1,1,1,1,231,4259794,890310,202,3,2,0,0,1,3,0,0,1,0,1,99,0
201600009354,16,6,5,1915,1,2,1,1,3,260,4224200,917300,202,3,2,2,0,2,2,0,85,1,0,1,0,0
201600009355,16,6,30,1130,1,2,1,1,2,96,4230417,915124,202,4,2,2,0,2,1,0,50,1,0,1,99,0
201600009358,16,9,26,930,1,2,1,1,6,306,4232536,922080,202,4,2,0,0,1,1,0,0,1,0,3,99,0
201600009360,16,12,5,1500,1,2,1,2,6,96,4230824,915063,202,9,1,0,3,0,0,0,0,2,6,0,99,0
201600009362,16,8,14,645,2,1,1,1,7,73,4231819,899088,202,3,2,2,0,1,3,0,50,1,0,0,0,0
201600009370,16,12,27,1145,1,1,1,1,7,162,4246899,911812,202,3,2,2,0,1,2,0,0,1,0,3,0,0
201600009374,16,7,2,1045,1,1,1,1,3,283,4190414,938965,202,2,2,2,0,1,1,0,63,1,0,1,0,0
201600009377,16,9,17,1130,1,1,1,1,5,277,4197300,939300,202,2,2,2,0,1,1,0,60,1,0,1,99,0
201600009378,16,9,20,1015,1,1,2,1,3,123,4208935,939859,202,3,2,0,0,1,1,0,50,1,0,1,0,0
201600009379,16,11,22,900,1,2,1,1,2,123,4201654,940569,202,2,2,2,0,1,1,0,85,1,0,1,0,0
201600009382,16,12,17,1515,1,1,1,1,6,123,4204877,942792,202,2,2,2,0,1,1,0,60,1,2,3,0,0
201600009388,16,5,5,1030,1,2,1,1,6,225,4229910,944886,202,4,2,0,0,1,1,0,60,1,2,1,99,0
201600009394,16,10,25,830,1,2,1,2,3,311,4236264,952946,202,2,2,2,0,1,1,91,87,2,0,1,99,0
201600009398,16,11,1,1515,1,1,1,1,6,252,4244131,945450,202,3,2,0,0,2,0,0,78,1,0,1,99,1
201600009401,16,12,13,1615,1,1,1,1,6,343,4248908,946281,202,3,2,2,0,2,2,0,40,1,0,1,99,0
201600009402,16,1,13,1549,1,2,1,1,6,23,4489573,663237,50,3,2,2,0,1,1,0,80,1,0,1,99,0
201600009403,16,4,8,845,1,2,1,1,6,23,4489752,663725,50,3,2,2,0,2,1,0,80,1,0,1,99,0
201600009404,16,4,15,2130,5,2,3,1,1,23,4489366,663775,50,3,2,2,0,2,1,0,60,1,0,1,99,0
201600009405,16,4,17,1739,1,2,1,2,1,23,4489945,663091,50,2,2,2,0,2,3,0,80,8,0,1,99,0
201600009406,16,7,20,2230,5,2,4,1,3,23,4490933,662641,50,3,2,2,0,2,1,0,73,1,0,1,99,0
201600009407,16,9,18,1025,1,1,1,8,6,23,4490389,665284,50,2,2,2,0,1,1,0,71,2,0,1,99,0
201600009408,16,10,29,1715,1,2,1,1,6,23,4489584,663270,50,3,2,2,0,1,1,30,82,1,0,1,99,0
201600009409,16,11,5,800,1,2,1,7,7,23,4489318,664170,50,3,2,2,0,2,2,0,62,5,0,3,99,0
201600009410,16,11,29,1145,1,2,1,7,6,23,4489859,663997,50,3,2,2,0,2,1,0,70,1,0,1,3,0
201600009411,16,12,9,1040,1,2,8,7,6,23,4489316,663372,50,3,2,2,0,1,1,0,0,1,0,1,99,0
201600009412,16,12,21,1645,2,1,6,1,2,23,4488156,662105,50,2,2,2,0,1,1,0,73,1,0,1,99,0
201600009413,16,1,13,1935,5,2,1,1,3,61,4457025,608411,50,3,2,2,0,1,1,0,70,1,0,1,3,0
201600009414,16,12,27,1750,5,2,3,1,6,61,4454632,606419,50,2,2,2,0,1,1,0,73,1,0,1,99,0
201600009415,16,1,18,2017,5,2,1,1,2,61,4454102,605208,50,3,2,2,0,2,1,0,67,1,0,1,3,1
201600009416,16,1,24,120,5,2,1,1,1,61,4455052,606933,50,2,2,2,0,1,1,0,73,1,0,1,99,0
201600009417,16,1,31,1535,1,1,1,1,5,61,4452511,604869,50,2,2,3,0,2,1,0,118,1,0,1,99,0
201600009418,16,3,30,1820,1,2,4,1,3,61,4453900,607380,50,3,2,2,0,2,2,0,73,1,5,1,99,0
201600009419,16,3,24,1448,1,2,6,1,2,61,4455483,607513,50,2,1,2,0,1,0,0,95,1,5,1,3,0
201600009420,16,4,1,1559,1,2,1,1,6,61,4454530,606287,50,2,2,2,0,1,1,0,73,1,5,1,99,0
201600009421,16,4,6,2230,5,1,1,1,7,61,4454796,609992,50,4,0,1,0,1,2,0,46,1,0,3,99,0
201600009422,16,5,11,5,5,2,1,1,3,61,4455592,607162,50,4,2,2,0,2,0,0,73,1,0,1,99,0
201600009423,16,5,9,1715,1,2,1,1,4,61,4455952,608524,50,4,2,2,0,2,2,0,73,1,0,1,99,0
201600009424,16,5,15,607,1,2,1,1,1,61,4454588,606625,50,4,2,2,0,1,3,0,71,1,0,1,0,0
201600009425,16,5,25,1414,1,2,1,1,6,61,4456433,608194,50,4,2,2,0,2,1,0,73,1,0,1,3,0
201600009426,16,7,8,1615,1,1,1,1,3,61,4458125,608177,50,2,2,1,0,2,3,0,73,1,0,1,99,0
201600009427,16,7,10,1840,1,1,1,1,6,61,4458263,608233,50,2,2,2,0,2,3,0,93,1,0,1,99,0
201600009428,16,7,15,1055,1,2,1,1,3,61,4456274,608588,50,4,4,4,0,1,1,0,110,1,0,1,3,0
201600009429,16,7,12,1939,1,2,9,1,3,61,4454733,605919,50,4,2,2,0,2,2,0,73,1,0,1,3,0
201600009430,16,7,26,1750,1,2,1,1,1,61,4456630,610480,50,4,2,2,0,1,1,0,73,1,0,1,0,0
201600009431,16,8,7,2245,5,2,2,1,3,61,4455987,608438,50,4,2,3,0,1,1,0,74,1,5,1,0,0
201600009432,16,8,8,1420,1,2,9,1,3,61,4456494,606405,50,4,2,2,0,2,1,0,60,1,0,1,99,0
201600009433,16,8,26,1228,1,2,6,1,3,61,4455505,607484,50,2,1,2,0,1,2,0,80,1,5,1,99,0
201600009434,16,9,1,1920,1,1,6,1,3,61,4455739,605530,50,3,2,2,0,1,1,0,74,1,5,1,3,0
201600009435,16,9,7,1630,1,1,3,1,3,61,4452261,605966,50,3,2,2,0,2,1,0,140,1,0,0,0,0
201600009436,16,9,14,930,1,2,4,1,3,61,4453716,607294,50,4,2,1,0,2,1,0,60,1,0,1,99,0
201600009437,16,9,20,1505,1,2,1,1,6,61,4454826,606651,50,2,2,2,0,1,1,7,77,1,0,1,99,0
201600009438,16,10,12,1255,1,2,6,1,3,61,4456296,606558,50,4,2,2,0,2,2,0,60,1,5,1,99,0
